,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
2349,300255.SZ,常山药业,6.7,0.02,0.3,127977.0,84993463.0,3.74,6.75,6.5,6.69,6.68,0.94,1.88,52.82,2.02,6264278083.0,4565899585.0
2350,600616.SH,金枫酒业,6.72,0.02,0.3,112461.0,75281376.0,3.43,6.84,6.61,6.7,6.7,0.64,1.68,325.2,2.33,4495713264.0,4495713264.0
2351,688398.SH,赛特新材,26.93,0.08,0.3,2252.0,6069427.0,4.95,27.83,26.5,27.8,26.85,0.64,0.61,49.79,2.34,2154400000.0,988331000.0
2352,002676.SZ,顺威股份,3.37,0.01,0.3,47280.0,15903579.0,2.68,3.41,3.32,3.34,3.36,0.93,0.66,35.44,2.18,2426400000.0,2426281491.0
2353,601608.SH,中信重工,3.38,0.01,0.3,91742.0,30998197.0,2.37,3.43,3.35,3.39,3.37,0.65,0.21,46.92,1.93,14667237210.0,14667237210.0
2354,002532.SZ,天山铝业,6.76,0.02,0.3,230053.0,154528987.0,2.52,6.79,6.62,6.77,6.74,0.94,1.9,7.12,1.41,31446745405.0,8175362501.0
2355,002852.SZ,道道全,10.18,0.03,0.3,29576.0,30027481.0,3.55,10.35,9.99,10.14,10.15,0.89,1.41,-16.91,1.59,3654620000.0,2132845995.0
2356,603803.SH,瑞斯康达,6.8,0.02,0.29,38367.0,26028649.0,2.21,6.86,6.71,6.84,6.78,0.58,0.91,25.56,1.53,2863177788.0,2863177788.0
2357,601388.SH,怡球资源,3.4,0.01,0.29,154397.0,52098643.0,1.77,3.4,3.34,3.37,3.39,0.87,0.77,12.53,1.88,7485148912.0,6856310977.0
2358,002629.SZ,仁智股份,3.4,0.01,0.29,231714.0,79767279.0,5.01,3.54,3.37,3.45,3.39,0.83,6.72,-66.18,542.1,1400623200.0,1171615462.0
2359,000923.SZ,河钢资源,13.69,0.04,0.29,49724.0,68165832.0,1.9,13.84,13.58,13.7,13.65,0.47,0.79,7.79,1.02,8935859476.0,8595764186.0
2360,300613.SZ,富瀚微,123.34,0.36,0.29,18116.0,223724309.0,3.31,125.75,121.68,123.0,122.98,0.76,1.6,36.49,8.03,14829301407.0,13972086680.0
2361,300818.SZ,耐普矿机,34.31,0.1,0.29,20790.0,71817975.0,3.07,35.08,34.03,34.5,34.21,0.92,6.37,10.06,2.25,2401700000.0,1119981330.0
2362,002223.SZ,鱼跃医疗,24.03,0.07,0.29,57608.0,138409584.0,2.96,24.54,23.83,24.24,23.96,0.8,0.61,12.97,2.76,24089520604.0,22535542052.0
2363,002700.SZ,ST浩源,3.44,0.01,0.29,13907.0,4740641.0,2.62,3.45,3.36,3.44,3.43,1.12,0.44,24.41,2.26,1453148467.0,1086754411.0
2364,002945.SZ,华林证券,13.77,0.04,0.29,219427.0,302237184.0,2.77,14.0,13.62,13.73,13.73,0.7,0.81,62.67,5.81,37179000000.0,37179000000.0
2365,300906.SZ,日月明,24.11,0.07,0.29,2770.0,6676921.0,1.66,24.28,23.88,24.2,24.04,0.56,0.88,45.31,2.33,1928800000.0,760903788.0
2366,000888.SZ,峨眉山Ａ,6.89,0.02,0.29,102934.0,70271532.0,3.06,6.93,6.72,6.86,6.87,0.92,1.95,205.19,1.49,3630431273.0,3630431273.0
2367,300292.SZ,吴通控股,3.46,0.01,0.29,189226.0,65063033.0,2.03,3.47,3.4,3.45,3.45,0.65,1.71,-101.41,3.77,4642506810.0,3835219053.0
2368,300025.SZ,华星创业,3.46,0.01,0.29,33631.0,11632108.0,2.61,3.51,3.42,3.46,3.45,0.68,0.78,-219.51,4.99,1482715745.0,1482481029.0
2369,000719.SZ,中原传媒,6.92,0.02,0.29,48322.0,33425480.0,1.16,6.96,6.88,6.91,6.9,0.76,0.72,18.35,0.74,7080569943.0,4616660998.0
2370,002568.SZ,百润股份,31.18,0.09,0.29,46521.0,143926513.0,3.47,31.5,30.42,31.31,31.09,0.68,0.91,63.8,6.31,23417409614.0,15954788664.0
2371,603095.SH,越剑智能,20.8,0.06,0.29,9884.0,20518088.0,1.69,20.98,20.63,20.78,20.74,0.74,2.64,13.94,1.21,2745600000.0,777917920.0
2372,002556.SZ,辉隆股份,10.4,0.03,0.29,45213.0,47212831.0,2.12,10.56,10.34,10.35,10.37,0.84,0.53,11.85,2.45,9921526992.0,8855679924.0
2373,688588.SH,凌志软件,10.41,0.03,0.29,8586.0,8906076.0,1.73,10.48,10.3,10.4,10.38,0.49,0.34,29.23,3.18,4164104131.0,2643112117.0
2374,300086.SZ,康芝药业,6.98,0.02,0.29,318402.0,219897251.0,5.32,7.09,6.72,6.89,6.96,0.96,7.31,-16.98,2.15,3141000000.0,3040928515.0
2375,600917.SH,重庆燃气,6.99,0.02,0.29,21056.0,14719318.0,2.15,7.08,6.93,6.99,6.97,0.78,0.14,27.2,2.26,10983666600.0,10876440000.0
2376,605577.SH,龙版传媒,10.49,0.03,0.29,12441.0,13073702.0,2.2,10.61,10.38,10.55,10.46,0.75,2.8,8.39,1.5,4662222228.0,466222228.0
2377,601618.SH,中国中冶,3.5,0.01,0.29,495047.0,172668780.0,1.43,3.51,3.46,3.5,3.49,0.62,0.28,6.76,0.84,72532667095.0,62484167095.0
2378,300177.SZ,中海达,7.04,0.02,0.28,70495.0,49520479.0,1.42,7.07,6.97,7.07,7.02,0.4,1.2,15.96,2.18,5238950225.0,4149955906.0
2379,601989.SH,中国重工,3.53,0.01,0.28,448637.0,157849911.0,1.14,3.54,3.5,3.52,3.52,0.79,0.2,362.24,0.94,80491184694.0,77955825585.0
2380,300527.SZ,中船应急,7.1,0.02,0.28,67508.0,47905987.0,1.69,7.16,7.04,7.11,7.08,0.72,0.7,-27.96,2.6,6838870989.0,6838829809.0
2381,601108.SH,财通证券,7.12,0.02,0.28,257432.0,183252899.0,1.55,7.18,7.07,7.13,7.1,0.85,0.55,52.6,1.03,33063358170.0,33063358170.0
2382,300830.SZ,金现代,7.12,0.02,0.28,23644.0,16763768.0,2.39,7.19,7.02,7.11,7.1,0.6,1.23,-38.53,2.66,3062490000.0,1373166048.0
2383,600667.SH,太极实业,7.14,0.02,0.28,104009.0,74436135.0,1.54,7.2,7.09,7.1,7.12,0.78,0.49,21.4,1.83,15038197871.0,15038197871.0
2384,688079.SH,美迪凯,10.75,0.03,0.28,6459.0,6911590.0,2.33,10.85,10.6,10.76,10.72,0.5,0.37,72.44,2.71,4314333341.0,1871610486.0
2385,300539.SZ,横河精密,7.18,0.02,0.28,16875.0,12115977.0,3.49,7.33,7.08,7.16,7.16,1.06,1.7,79.27,3.15,1595172293.0,713104848.0
2386,002490.SZ,山东墨龙,3.59,0.01,0.28,33917.0,12163214.0,2.51,3.62,3.53,3.61,3.58,0.59,0.63,-10.64,2.13,2864275756.0,1944399645.0
2387,688777.SH,中控技术,68.3,0.19,0.28,13862.0,93950136.0,2.69,68.78,66.95,68.14,68.11,0.58,0.51,141.65,7.38,33933010900.0,18582963462.0
2388,300231.SZ,银信科技,7.2,0.02,0.28,43744.0,31345511.0,1.95,7.23,7.09,7.18,7.18,0.52,1.19,33.65,2.17,3183121584.0,2640400308.0
2389,600537.SH,亿晶光电,3.61,0.01,0.28,52502.0,18933760.0,3.06,3.67,3.56,3.62,3.6,0.67,0.45,-91.2,1.86,4246656957.0,4246656957.0
2390,002855.SZ,捷荣技术,7.23,0.02,0.28,12844.0,9214670.0,3.88,7.3,7.02,7.23,7.21,1.13,0.52,-11.84,1.64,1811927666.0,1777717331.0
2391,300756.SZ,金马游乐,18.08,0.05,0.28,6323.0,11418140.0,2.83,18.35,17.84,18.11,18.03,0.92,0.96,158.32,1.67,1837004732.0,1189864489.0
2392,600128.SH,弘业股份,7.27,0.02,0.28,68740.0,49678791.0,2.48,7.31,7.13,7.31,7.25,0.87,2.79,112.97,0.86,1793999725.0,1793999725.0
2393,605222.SH,起帆电缆,18.22,0.05,0.28,8432.0,15342138.0,2.15,18.39,18.0,18.3,18.17,0.65,0.84,12.72,2.07,7619985727.0,1822436387.0
2394,300110.SZ,华仁药业,3.66,0.01,0.27,123082.0,45007491.0,2.74,3.71,3.61,3.66,3.65,0.95,1.04,43.2,1.81,4326899514.0,4320160082.0
2395,002042.SZ,华孚时尚,3.66,0.01,0.27,320125.0,117455090.0,3.29,3.74,3.62,3.67,3.65,1.18,1.88,10.37,0.87,6224493759.0,6218490444.0
2396,600624.SH,复旦复华,7.36,0.02,0.27,1324114.0,1029162464.0,11.58,8.07,7.22,7.9,7.34,2.58,19.34,218.77,5.66,5039480394.0,5039480394.0
2397,300091.SZ,金通灵,3.69,0.01,0.27,77553.0,28533849.0,1.63,3.71,3.65,3.71,3.68,0.76,0.72,576.44,1.68,5495015950.0,3948382232.0
2398,000652.SZ,泰达股份,3.69,0.01,0.27,153344.0,56374848.0,2.17,3.71,3.63,3.68,3.68,0.9,1.04,350.99,1.02,5444867514.0,5440735662.0
2399,300328.SZ,宜安科技,7.39,0.02,0.27,80717.0,59418125.0,2.85,7.47,7.26,7.42,7.37,0.87,1.18,150.02,4.67,5102230404.0,5035664979.0
2400,000886.SZ,海南高速,3.7,0.01,0.27,130080.0,47630407.0,2.44,3.71,3.62,3.67,3.69,0.55,1.34,836.87,1.29,3658664710.0,3603645333.0
2401,002149.SZ,西部材料,11.11,0.03,0.27,49246.0,54394217.0,2.53,11.2,10.92,11.1,11.08,0.52,1.01,64.46,2.04,5424060584.0,5423227334.0
2402,600928.SH,西安银行,3.71,0.01,0.27,117293.0,43388864.0,1.35,3.73,3.68,3.68,3.7,0.91,0.39,6.78,0.58,16488888891.0,11223594889.0
2403,002221.SZ,东华能源,7.42,0.02,0.27,70949.0,52753637.0,2.03,7.53,7.38,7.43,7.4,0.71,0.46,28.66,1.12,12235749354.0,11365405391.0
2404,300809.SZ,华辰装备,33.43,0.09,0.27,22940.0,76937193.0,3.54,34.18,33.0,33.6,33.34,0.5,5.04,55.14,3.57,5245835600.0,1520897850.0
2405,002897.SZ,意华股份,29.74,0.08,0.27,24238.0,71571778.0,3.98,30.2,29.02,29.65,29.66,0.52,1.54,28.25,3.55,5075785280.0,4689997822.0
2406,600530.SH,交大昂立,3.73,0.01,0.27,59671.0,22190677.0,3.23,3.78,3.66,3.72,3.72,0.84,0.77,79.34,3.28,2909400000.0,2909400000.0
2407,600481.SH,双良节能,11.21,0.03,0.27,148373.0,166153177.0,1.7,11.3,11.11,11.23,11.18,0.48,0.91,37.73,7.22,18241537608.0,18241537608.0
2408,301019.SZ,宁波色母,33.65,0.09,0.27,2694.0,9047373.0,1.67,33.96,33.4,33.53,33.56,0.77,1.35,26.05,2.67,2692000000.0,673000000.0
2409,002923.SZ,润都股份,18.71,0.05,0.27,8303.0,15512314.0,2.52,18.82,18.35,18.77,18.66,0.51,0.59,22.78,3.02,3474058768.0,2648066676.0
2410,605136.SH,丽人丽妆,15.05,0.04,0.27,27728.0,41393423.0,4.0,15.25,14.65,14.88,15.01,0.71,1.41,119.15,2.23,6050551500.0,2951326838.0
2411,605500.SH,森林包装,15.16,0.04,0.26,3628.0,5492629.0,1.32,15.23,15.03,15.23,15.12,0.5,0.73,21.67,1.31,3032000000.0,758000000.0
2412,002225.SZ,濮耐股份,3.8,0.01,0.26,36652.0,13944771.0,2.11,3.84,3.76,3.82,3.79,0.59,0.44,12.84,1.26,3839350585.0,3132273257.0
2413,600004.SH,白云机场,11.41,0.03,0.26,189041.0,213664606.0,2.46,11.45,11.17,11.34,11.38,0.8,0.8,-81.63,1.48,27004255609.0,27004255609.0
2414,003002.SZ,壶化股份,11.47,0.03,0.26,19061.0,21868647.0,1.92,11.62,11.4,11.55,11.44,0.53,2.46,181.27,2.21,2294000000.0,888000805.0
2415,605259.SH,绿田机械,26.84,0.07,0.26,3633.0,9785769.0,2.8,27.37,26.62,26.89,26.77,0.89,1.65,15.83,1.7,2361920000.0,590480000.0
2416,688177.SH,百奥泰,19.24,0.05,0.26,4770.0,9195584.0,3.13,19.61,19.01,19.47,19.19,0.72,0.44,-18.05,4.03,7966899200.0,2069135459.0
2417,601728.SH,中国电信,3.85,0.01,0.26,426954.0,164244391.0,0.52,3.86,3.84,3.84,3.84,0.78,0.79,12.19,0.81,352302483991.0,20757492055.0
2418,002347.SZ,泰尔股份,3.85,0.01,0.26,21369.0,8171368.0,2.6,3.88,3.78,3.85,3.84,0.93,0.67,714.27,1.45,1943103763.0,1219583692.0
2419,002022.SZ,*ST科华,7.7,0.02,0.26,129929.0,99779778.0,2.99,7.79,7.56,7.67,7.68,0.89,2.53,44.43,1.09,3960236519.0,3958843304.0
2420,688165.SH,埃夫特-U,7.71,0.02,0.26,9488.0,7334132.0,2.08,7.82,7.66,7.77,7.69,0.95,0.3,-29.92,2.15,4022923800.0,2465911952.0
2421,601598.SH,中国外运,3.87,0.01,0.26,368419.0,142110895.0,1.81,3.89,3.82,3.86,3.86,0.75,2.73,7.29,0.84,28641110996.0,5230836084.0
2422,688059.SH,华锐精密,113.17,0.29,0.26,1201.0,13544217.0,2.75,114.3,111.2,113.97,112.88,0.54,0.49,31.36,5.68,4980385360.0,2797551083.0
2423,300683.SZ,海特生物,35.49,0.09,0.25,13192.0,46458232.0,2.99,35.68,34.62,35.68,35.4,0.68,1.17,140.87,1.86,4333476816.0,3994644913.0
2424,603637.SH,镇海股份,7.97,0.02,0.25,35546.0,28338648.0,3.4,8.16,7.89,7.95,7.95,0.57,1.46,36.03,2.34,1942116633.0,1942116633.0
2425,300886.SZ,华业香料,28.0,0.07,0.25,11066.0,31294745.0,4.05,28.96,27.83,27.88,27.93,0.76,3.34,75.16,3.94,2087540000.0,928036200.0
2426,002401.SZ,中远海科,8.01,0.02,0.25,16355.0,13075473.0,1.88,8.05,7.9,8.04,7.99,0.49,0.45,15.03,2.22,2980512029.0,2922204195.0
2427,002861.SZ,瀛通通讯,12.05,0.03,0.25,23178.0,27635679.0,4.58,12.26,11.71,12.21,12.02,0.66,2.14,-43.43,1.86,1874236877.0,1304990153.0
2428,603102.SH,百合股份,40.19,0.1,0.25,4619.0,18650125.0,2.49,40.96,39.96,40.09,40.09,0.52,2.89,20.68,1.91,2572160000.0,643040000.0
2429,603629.SH,利通电子,20.1,0.05,0.25,4123.0,8288399.0,1.8,20.3,19.94,20.21,20.05,0.43,0.41,38.69,1.64,2613000000.0,2010000000.0
2430,600278.SH,东方创业,8.07,0.02,0.25,317486.0,255985619.0,3.6,8.22,7.93,8.0,8.05,1.13,4.68,20.12,1.02,7130066344.0,5478838078.0
2431,002121.SZ,科陆电子,4.04,0.01,0.25,38795.0,15634995.0,1.99,4.08,4.0,4.06,4.03,0.95,0.33,-30.27,7.94,5689730554.0,4794620066.0
2432,603882.SH,金域医学,85.62,0.21,0.25,42077.0,363938208.0,4.2,88.4,84.81,85.43,85.41,0.49,0.91,11.73,5.55,39881048966.0,39613597943.0
2433,601107.SH,四川成渝,4.08,0.01,0.25,70429.0,28703590.0,1.47,4.1,4.04,4.09,4.07,0.6,0.33,12.4,0.71,12476884800.0,8823979200.0
2434,002158.SZ,汉钟精机,16.32,0.04,0.25,35257.0,57182752.0,1.84,16.4,16.1,16.31,16.28,0.81,0.66,23.93,3.25,8726697948.0,8704644863.0
2435,000622.SZ,恒立实业,4.08,0.01,0.25,78802.0,32073054.0,3.69,4.15,4.0,4.1,4.07,1.17,1.85,-135.04,8.49,1734922080.0,1734922080.0
2436,300127.SZ,银河磁体,16.36,0.04,0.25,33479.0,54687381.0,2.45,16.53,16.13,16.32,16.32,0.62,1.47,36.09,3.75,5286674450.0,3724618050.0
2437,603228.SH,景旺电子,20.47,0.05,0.24,34504.0,70453210.0,1.91,20.67,20.28,20.49,20.42,0.76,0.41,24.82,2.44,17433738675.0,17233120966.0
2438,603599.SH,广信股份,36.98,0.09,0.24,52779.0,197539245.0,3.58,38.23,36.91,37.02,36.89,0.87,1.14,7.55,2.28,17179581712.0,17111724670.0
2439,300254.SZ,仟源医药,8.22,0.02,0.24,62632.0,51514616.0,3.54,8.41,8.12,8.28,8.2,0.45,2.98,-322.29,2.87,1986104588.0,1729672169.0
2440,600419.SH,天润乳业,12.34,0.03,0.24,22851.0,28100501.0,2.19,12.44,12.17,12.28,12.31,0.91,0.85,27.95,1.79,3951147636.0,3314515819.0
2441,600109.SH,国金证券,8.24,0.02,0.24,196476.0,161811571.0,1.82,8.33,8.18,8.25,8.22,0.88,0.65,61.67,1.01,30688720714.0,24920720714.0
2442,300006.SZ,莱美药业,4.12,0.01,0.24,96567.0,39602657.0,3.41,4.18,4.04,4.15,4.11,0.89,1.19,-41.19,2.04,4350354165.0,3346069425.0
2443,600583.SH,海油工程,4.15,0.01,0.24,89273.0,37001160.0,1.21,4.17,4.12,4.16,4.14,0.74,0.2,38.84,0.8,18348622420.0,18348622420.0
2444,600201.SH,生物股份,8.3,0.02,0.24,213605.0,177683074.0,4.35,8.54,8.18,8.34,8.28,0.72,1.91,28.86,1.75,9347478600.0,9299064576.0
2445,301149.SZ,隆华新材,12.46,0.03,0.24,16229.0,20231566.0,2.01,12.6,12.35,12.39,12.43,0.54,2.46,38.76,3.4,5357800224.0,822706463.0
2446,601179.SH,中国西电,4.17,0.01,0.24,203527.0,84498586.0,2.4,4.2,4.1,4.17,4.16,0.76,0.4,40.93,1.03,21374929408.0,21374929408.0
2447,002491.SZ,通鼎互联,4.17,0.01,0.24,46504.0,19219925.0,1.92,4.18,4.1,4.15,4.16,0.48,0.39,21.1,2.36,5173641438.0,4950276935.0
2448,603776.SH,永安行,12.52,0.03,0.24,19471.0,24253898.0,3.44,12.68,12.25,12.68,12.49,0.72,0.84,59.06,0.91,2922491842.0,2907398982.0
2449,300442.SZ,普丽盛,41.82,0.1,0.24,5438.0,22811748.0,2.54,42.48,41.42,41.72,41.72,0.71,0.55,-62.04,9.03,4182000000.0,4148361038.0
2450,601186.SH,中国铁建,8.37,0.02,0.24,468581.0,393162720.0,2.28,8.49,8.3,8.35,8.35,0.55,0.41,5.06,0.54,113660762355.0,96282164835.0
2451,688529.SH,豪森股份,25.14,0.06,0.24,7909.0,19953779.0,2.59,25.59,24.94,25.2,25.08,0.6,2.44,29.6,2.86,3217920000.0,815149165.0
2452,300839.SZ,博汇股份,16.76,0.04,0.24,8610.0,14345288.0,2.87,16.91,16.43,16.6,16.72,0.96,1.43,27.86,2.59,2265952000.0,1008886804.0
2453,002752.SZ,昇兴股份,4.21,0.01,0.24,54843.0,23004679.0,1.9,4.24,4.16,4.23,4.2,0.72,0.56,21.87,1.5,4112826750.0,4106692355.0
2454,002838.SZ,道恩股份,16.99,0.04,0.24,35187.0,59808030.0,1.59,17.13,16.86,17.05,16.95,0.71,1.0,33.9,3.4,6956579048.0,5958832803.0
2455,301100.SZ,风光股份,21.32,0.05,0.24,11390.0,24376465.0,2.35,21.7,21.2,21.4,21.27,0.89,2.4,61.84,1.9,4264000000.0,1011036166.0
2456,688578.SH,艾力斯-U,17.08,0.04,0.23,7754.0,13231763.0,1.7,17.25,16.96,17.25,17.04,0.61,0.4,-84.75,2.59,7686000000.0,3275516966.0
2457,603683.SH,晶华新材,8.54,0.02,0.23,8346.0,7099619.0,1.76,8.58,8.43,8.53,8.52,0.69,0.47,1165.34,1.62,1567679260.0,1528150162.0
2458,601016.SH,节能风电,4.31,0.01,0.23,625891.0,269203200.0,1.86,4.34,4.26,4.3,4.3,0.7,1.4,12.8,1.93,21605140968.0,19311659293.0
2459,600525.SH,长园集团,4.31,0.01,0.23,41779.0,17945039.0,1.63,4.33,4.26,4.26,4.3,0.56,0.32,29.98,1.68,5627890905.0,5627890905.0
2460,002266.SZ,浙富控股,4.34,0.01,0.23,190186.0,82603956.0,3.23,4.44,4.3,4.37,4.33,0.65,0.68,14.41,2.32,23304914475.0,12184226397.0
2461,000848.SZ,承德露露,8.71,0.02,0.23,163642.0,142148627.0,2.19,8.79,8.6,8.7,8.69,0.58,1.52,9.96,3.62,9375609490.0,9375378640.0
2462,688008.SH,澜起科技,65.35,0.15,0.23,44922.0,291638464.0,3.82,66.2,63.71,65.2,65.2,0.83,0.83,60.46,8.44,74030055654.0,35261741600.0
2463,000906.SZ,浙商中拓,8.76,0.02,0.23,34760.0,30405906.0,1.72,8.82,8.67,8.78,8.74,0.75,0.52,8.85,1.6,5905999183.0,5827672134.0
2464,688296.SH,和达科技,26.31,0.06,0.23,7798.0,20434590.0,4.84,27.05,25.78,27.05,26.25,0.87,3.06,-319.21,3.92,2825514040.0,671059598.0
2465,002722.SZ,金轮股份,13.16,0.03,0.23,8296.0,10891818.0,1.98,13.26,13.0,13.15,13.13,0.75,0.47,15.83,1.16,2309371401.0,2309157222.0
2466,000539.SZ,粤电力Ａ,4.4,0.01,0.23,135756.0,59521881.0,3.42,4.47,4.32,4.46,4.39,0.56,0.53,-12.84,1.02,23101249538.0,11237203424.0
2467,600143.SH,金发科技,8.81,0.02,0.23,179905.0,159229525.0,3.41,9.03,8.73,8.9,8.79,1.02,0.7,13.46,1.47,22673612842.0,22673612842.0
2468,688003.SH,天准科技,26.44,0.06,0.23,8182.0,21648260.0,3.26,26.95,26.09,26.38,26.38,0.75,1.12,-38.11,3.37,5118784000.0,1938104880.0
2469,600550.SH,保变电气,4.41,0.01,0.23,138538.0,60840169.0,2.5,4.44,4.33,4.38,4.4,0.87,0.75,160.74,11.43,8121140597.0,8121140597.0
2470,300543.SZ,朗科智能,8.84,0.02,0.23,21346.0,18835283.0,3.17,8.95,8.67,8.82,8.82,0.92,1.06,27.04,2.49,2370676751.0,1780413800.0
2471,600573.SH,惠泉啤酒,8.86,0.02,0.23,72117.0,63508621.0,3.28,8.89,8.6,8.82,8.84,0.8,2.88,-322.98,1.88,2215000000.0,2215000000.0
2472,000712.SZ,锦龙股份,13.35,0.03,0.23,41441.0,55420288.0,1.95,13.53,13.27,13.33,13.32,0.77,0.46,-14.27,3.92,11961600000.0,11951464346.0
2473,002382.SZ,蓝帆医疗,8.92,0.02,0.22,98019.0,87523516.0,2.7,9.06,8.82,8.92,8.9,0.8,0.98,-42.82,0.87,8982947539.0,8933348307.0
2474,600816.SH,ST安信,4.48,0.01,0.22,136686.0,61150274.0,1.57,4.51,4.44,4.47,4.47,0.68,0.26,-12.86,-108.04,24501737877.0,23584021530.0
2475,600438.SH,通威股份,40.35,0.09,0.22,339688.0,1374784352.0,3.06,41.14,39.91,40.7,40.26,0.96,0.75,8.74,4.29,181637469224.0,181637469224.0
2476,601816.SH,京沪高铁,4.5,0.01,0.22,365507.0,164105412.0,1.78,4.54,4.46,4.52,4.49,0.69,0.13,250.86,1.18,220979180750.0,122979128135.0
2477,300561.SZ,汇金科技,9.0,0.02,0.22,29608.0,26592061.0,3.34,9.16,8.86,9.13,8.98,0.67,1.69,125.63,4.43,2952971775.0,1572972237.0
2478,688345.SH,博力威,40.54,0.09,0.22,9464.0,37957746.0,5.34,41.38,39.22,41.16,40.45,0.64,4.26,39.91,3.48,4054000000.0,899931244.0
2479,300059.SZ,东方财富,22.53,0.05,0.22,1520960.0,3422648912.0,2.54,22.79,22.22,22.72,22.48,0.65,1.37,34.28,5.07,297715082116.0,249827759455.0
2480,300472.SZ,新元科技,9.07,0.02,0.22,58246.0,52605193.0,2.65,9.14,8.9,9.07,9.05,0.58,2.6,14.44,2.61,2417800067.0,2035493037.0
2481,600496.SH,精工钢构,4.54,0.01,0.22,284461.0,129022248.0,2.43,4.59,4.48,4.53,4.53,0.63,1.41,12.76,1.2,9138449544.0,9138449544.0
2482,000988.SZ,华工科技,18.19,0.04,0.22,101464.0,183707108.0,2.31,18.35,17.93,18.25,18.15,0.68,1.01,20.23,2.4,18290094240.0,18280689101.0
2483,300131.SZ,英唐智控,4.56,0.01,0.22,110133.0,49973539.0,2.42,4.6,4.49,4.58,4.55,0.67,1.18,42.31,3.23,4877040503.0,4256798008.0
2484,000032.SZ,深桑达Ａ,13.69,0.03,0.22,19891.0,27058300.0,3.44,13.87,13.4,13.78,13.66,0.53,0.48,-30.37,2.64,15589416860.0,5627785069.0
2485,300172.SZ,中电环保,4.58,0.01,0.22,66343.0,30265666.0,1.75,4.61,4.53,4.59,4.57,0.81,1.34,32.25,1.76,3099331800.0,2271450515.0
2486,000421.SZ,南京公用,4.58,0.01,0.22,57224.0,26081334.0,3.28,4.63,4.48,4.55,4.57,0.89,1.0,-50.63,0.93,2648760258.0,2622722958.0
2487,603324.SH,盛剑环境,36.65,0.08,0.22,6036.0,22056712.0,3.88,37.48,36.06,36.9,36.57,0.46,1.37,81.16,3.27,4585519725.0,1609668037.0
2488,603017.SH,中衡设计,9.17,0.02,0.22,61481.0,56743473.0,3.93,9.46,9.1,9.19,9.15,1.32,2.21,29.71,1.83,2553980056.0,2551889754.0
2489,002444.SZ,巨星科技,18.36,0.04,0.22,246780.0,456791040.0,4.69,18.95,18.09,18.39,18.32,0.81,2.28,28.7,1.96,20993530713.0,19867332242.0
2490,603685.SH,晨丰科技,9.19,0.02,0.22,7459.0,6842050.0,1.85,9.23,9.06,9.16,9.17,0.82,0.44,71.77,1.36,1553121873.0,1553121873.0
2491,688238.SH,和元生物,18.44,0.04,0.22,25635.0,47547581.0,3.04,18.87,18.31,18.44,18.4,0.7,3.71,188.38,4.27,9094405160.0,1272507409.0
2492,002166.SZ,莱茵生物,9.23,0.02,0.22,252837.0,233513966.0,5.97,9.57,9.02,9.52,9.21,0.9,5.5,33.94,2.74,5216932050.0,4245823213.0
2493,300190.SZ,维尔利,4.62,0.01,0.22,28091.0,12926476.0,2.17,4.65,4.55,4.58,4.61,0.73,0.37,29.26,0.82,3610936052.0,3527340686.0
2494,002066.SZ,瑞泰科技,9.24,0.02,0.22,14388.0,13350432.0,1.84,9.37,9.2,9.3,9.22,0.65,0.62,29.52,3.84,2134440000.0,2134440000.0
2495,000790.SZ,华神科技,4.62,0.01,0.22,93026.0,43027300.0,3.47,4.72,4.56,4.64,4.61,0.76,1.51,76.61,2.93,2891073866.0,2847585806.0
2496,002442.SZ,龙星化工,4.63,0.01,0.22,29277.0,13603082.0,2.6,4.71,4.59,4.62,4.62,0.8,0.61,49.79,1.49,2272496600.0,2216755799.0
2497,300003.SZ,乐普医疗,18.54,0.04,0.22,91973.0,169940075.0,3.08,18.81,18.24,18.52,18.5,0.54,0.6,15.34,2.86,33457075555.0,28528028596.0
2498,603903.SH,中持股份,9.29,0.02,0.22,10783.0,10003848.0,2.8,9.48,9.22,9.28,9.27,0.59,0.53,28.06,1.42,2371917969.0,1879401856.0
2499,002012.SZ,凯恩股份,4.66,0.01,0.22,34491.0,15987396.0,2.58,4.71,4.59,4.69,4.65,0.66,0.74,38.5,1.49,2179134690.0,2174065407.0
2500,300836.SZ,佰奥智能,28.01,0.06,0.21,2380.0,6642494.0,1.82,28.25,27.74,28.25,27.95,0.64,0.8,80.97,2.27,1379652717.0,828962112.0
2501,600420.SH,国药现代,9.35,0.02,0.21,155272.0,144445076.0,2.79,9.45,9.19,9.29,9.33,0.85,1.51,30.92,1.14,9602190182.0,9602190182.0
2502,300233.SZ,金城医药,28.07,0.06,0.21,55244.0,154862232.0,2.68,28.54,27.79,28.2,28.01,0.72,1.53,24.17,3.17,10874626405.0,10141566453.0
2503,300307.SZ,慈星股份,4.69,0.01,0.21,35575.0,16659668.0,2.35,4.73,4.62,4.68,4.68,0.81,0.46,31.04,1.37,3660740929.0,3619578070.0
2504,301111.SZ,粤万年青,28.18,0.06,0.21,33444.0,94094377.0,4.23,28.79,27.6,28.39,28.12,0.61,8.79,86.07,5.9,4508800000.0,1072089388.0
2505,300444.SZ,双杰电气,4.75,0.01,0.21,63209.0,29818267.0,1.9,4.76,4.67,4.74,4.74,0.74,1.22,-113.41,2.56,3444963744.0,2455663541.0
